State,Vehicle_Class,Vehicle_Category,Vehicle_Type,Month_Num,Year_Num,Predicted_EV_Sales,Month_Name
Rajasthan,Fork Lift,2-Wheelers,3W_Goods_Lowspeed,5,2035,5419.49,May
Meghalaya,Goods Carrier,3-Wheelers,4W_Personal,12,2033,9.74,December
Arunachal Pradesh,Bus,3-Wheelers,Others,4,2031,9.445,April
Uttar Pradesh,Animal Ambulance,4-Wheelers,2W_Shared,6,2033,962.42,June
Himachal Pradesh,Modular Hydraulic Trailer,3-Wheelers,2W_Personal,8,2033,7.67,August
Nagaland,M-Cycle/Scooter,Others,3W_Shared_Lowspeed,8,2032,55.86,August
Haryana,Motor Car,Bus,2W_Shared,5,2025,112.05,May
Nagaland,Omni Bus,Bus,3W_Shared_Lowspeed,5,2029,6.875,May
Kerala,Tow Truck,4-Wheelers,2W_Shared,1,2034,325.465,January
Andhra Pradesh,Private Service Vehicle (Individual Use),4-Wheelers,4W_Shared,9,2035,0.52,September
Haryana,Luxury Cab,Bus,2W_Shared,3,2033,600.1274166666667,March
Arunachal Pradesh,Maxi Cab,2-Wheelers,2W_Personal,8,2027,0.0,August
Uttarakhand,Construction Equipment Vehicle,2-Wheelers,Institution Bus,5,2030,38.13,May
Arunachal Pradesh,Maxi Cab,Bus,2W_Personal,8,2027,2.005,August
Rajasthan,Power Tiller,3-Wheelers,Bus,5,2029,78.065,May
Haryana,Motor Car,4-Wheelers,3W_Goods,11,2029,90.35,November
Chhattisgarh,Tree Trimming Vehicle,2-Wheelers,3W_Shared,4,2031,177.755,April
Madhya Pradesh,Tow Truck,Bus,Others,4,2029,0.135,April
Tripura,Educational Institution Bus,2-Wheelers,4W_Personal,11,2026,88.5,November
Delhi,Breakdown Van,Bus,3W_Goods_Lowspeed,3,2032,407.43,March
Tripura,Snorked Ladders,2-Wheelers,3W_Shared_Lowspeed,12,2025,487.74,December
Haryana,Snorked Ladders,Others,3W_Personal,3,2032,159.28125,March
Punjab,Modular Hydraulic Trailer,4-Wheelers,3W_Goods,3,2025,29.465,March
Mizoram,Motorised Cycle (Cc > 25Cc),3-Wheelers,2W_Personal,1,2025,1.71,January
Mizoram,Quadricycle (Commercial),Others,3W_Goods_Lowspeed,11,2027,0.44,November
Andaman & Nicobar Island,Armoured/Specialised Vehicle,Others,3W_Goods_Lowspeed,10,2031,3.955,October
Kerala,Camper Van / Trailer (Private Use),4-Wheelers,3W_Shared,5,2030,441.26,May
Manipur,Camper Van / Trailer (Private Use),2-Wheelers,2W_Personal,11,2033,22.91,November
Chhattisgarh,Mobile Clinic,2-Wheelers,4W_Shared,12,2028,74.425,December
Delhi,Maxi Cab,Bus,Bus,7,2035,0.915,July
Punjab,M-Cycle/Scooter,Others,3W_Goods,3,2032,420.5825,March
Chandigarh,Mobile Workshop,2-Wheelers,2W_Shared,4,2030,0.16,April
Tamil Nadu,Construction Equipment Vehicle (Commercial),Bus,4W_Shared,1,2025,7.69,January
Dnh And Dd,Three Wheeler (Personal),Bus,3W_Goods,4,2032,1.425,April
West Bengal,Armoured/Specialised Vehicle,2-Wheelers,Bus,2,2032,18.066666666666663,February
Assam,Maxi Cab,Bus,Others,4,2031,0.0,April
Sikkim,Trailer (Agricultural),2-Wheelers,3W_Personal,10,2031,25.09,October
Sikkim,Camper Van / Trailer (Private Use),3-Wheelers,Institution Bus,5,2030,245.8,May
Mizoram,Earth Moving Equipment,Others,3W_Goods,12,2035,8.27,December
Nagaland,Breakdown Van,4-Wheelers,3W_Goods,2,2031,24.81,February
Madhya Pradesh,Three Wheeler (Passenger),4-Wheelers,3W_Goods_Lowspeed,10,2029,94.795,October
Goa,Armoured/Specialised Vehicle,Bus,3W_Shared_Lowspeed,4,2025,51.75833333333333,April
Puducherry,Motor Car,Bus,2W_Personal,10,2034,6.455,October
Bihar,Private Service Vehicle (Individual Use),3-Wheelers,4W_Shared,3,2027,282.9825,March
Andhra Pradesh,Modular Hydraulic Trailer,Others,3W_Personal,3,2035,73.625,March
Meghalaya,Cash Van,Others,Others,4,2032,0.0,April
Jharkhand,X-Ray Van,2-Wheelers,2W_Personal,5,2026,16.72,May
Andaman & Nicobar Island,Educational Institution Bus,3-Wheelers,4W_Personal,2,2029,2.440333333333333,February
Karnataka,Semi-Trailer (Commercial),Bus,3W_Shared,7,2031,546.97,July
Uttarakhand,Library Van,4-Wheelers,2W_Personal,5,2034,398.33,May
Chandigarh,E-Rickshaw(P),2-Wheelers,4W_Shared,11,2028,129.125,November
Chhattisgarh,Agricultural Tractor,Others,3W_Goods_Lowspeed,4,2035,113.36,April
Chhattisgarh,Moped,3-Wheelers,2W_Shared,4,2026,52.075,April
Delhi,Omni Bus,4-Wheelers,2W_Shared,12,2029,436.21,December
Goa,Camper Van / Trailer (Private Use),2-Wheelers,Bus,7,2028,10.68,July
Mizoram,Cash Van,Bus,3W_Shared,8,2030,4.565,August
Assam,Construction Equipment Vehicle (Commercial),4-Wheelers,2W_Personal,5,2025,107.315,May
Chhattisgarh,Omni Bus,3-Wheelers,3W_Shared_Lowspeed,2,2030,195.44,February
West Bengal,M-Cycle/Scooter-With Side Car,Others,4W_Personal,4,2032,161.0,April
Gujarat,Vehicle Fitted With Generator,Bus,Bus,6,2031,0.0,June
Karnataka,Modular Hydraulic Trailer,Bus,Others,4,2035,0.0,April
Karnataka,Excavator (Commercial),4-Wheelers,Bus,2,2025,146.35683333333333,February
Goa,Articulated Vehicle,3-Wheelers,3W_Personal,12,2034,10.46,December
Uttar Pradesh,Maxi Cab,4-Wheelers,4W_Personal,9,2031,462.005,September
Gujarat,Agricultural Tractor,2-Wheelers,3W_Shared,5,2025,117.735,May
Uttar Pradesh,Omni Bus (Private Use),2-Wheelers,3W_Personal,7,2029,97.38,July
Nagaland,Agricultural Tractor,Bus,2W_Shared,7,2028,18.925,July
Chandigarh,Trailer (Agricultural),Others,4W_Shared,6,2033,0.36,June
Kerala,Trailer (Commercial),3-Wheelers,4W_Shared,6,2027,145.39,June
Rajasthan,Cash Van,3-Wheelers,2W_Personal,5,2030,652.835,May
Uttar Pradesh,M-Cycle/Scooter,Bus,3W_Goods_Lowspeed,5,2025,4457.642142857143,May
Mizoram,Armoured/Specialised Vehicle,4-Wheelers,Others,7,2025,0.005,July
Andaman & Nicobar Island,Construction Equipment Vehicle,Bus,2W_Shared,5,2027,6.715,May
Karnataka,Construction Equipment Vehicle,Bus,3W_Shared_Lowspeed,6,2025,445.215,June
Goa,Camper Van / Trailer,4-Wheelers,2W_Personal,5,2033,66.20833333333333,May
Uttar Pradesh,E-Rickshaw(P),3-Wheelers,4W_Shared,11,2030,8647.565,November
Uttar Pradesh,Fire Tenders,2-Wheelers,3W_Shared,11,2033,13146.18,November
Delhi,Armoured/Specialised Vehicle,2-Wheelers,3W_Goods_Lowspeed,12,2034,223.625,December
Puducherry,Power Tiller (Commercial),3-Wheelers,3W_Shared_Lowspeed,11,2029,9.29,November
Jharkhand,Motor Cab,2-Wheelers,3W_Shared,8,2029,101.38,August
Karnataka,Library Van,3-Wheelers,3W_Goods,10,2032,6899.18,October
Gujarat,Motor Cab,3-Wheelers,4W_Personal,3,2030,327.635,March
Ladakh,Harvester,Others,3W_Shared_Lowspeed,8,2028,186.72,August
Jammu And Kashmir,Tractor-Trolley(Commercial),4-Wheelers,Bus,4,2035,0.035,April
Tamil Nadu,Adapted Vehicle,4-Wheelers,4W_Shared,3,2027,16.485,March
Andaman & Nicobar Island,Private Service Vehicle,Others,2W_Personal,5,2026,42.205,May
Puducherry,Hearses,Bus,4W_Shared,1,2027,0.402,January
Dnh And Dd,Vehicle Fitted With Rig,Bus,2W_Personal,9,2035,2.66,September
Andaman & Nicobar Island,Library Van,4-Wheelers,2W_Shared,10,2032,1.51,October
Karnataka,Camper Van / Trailer,4-Wheelers,3W_Shared_Lowspeed,7,2029,428.535,July
West Bengal,Fork Lift,3-Wheelers,3W_Shared_Lowspeed,8,2028,811.74,August
Delhi,Camper Van / Trailer,2-Wheelers,4W_Personal,8,2030,320.53,August
Gujarat,Three Wheeler (Passenger),4-Wheelers,4W_Personal,8,2026,560.71,August
Karnataka,Fire Tenders,4-Wheelers,4W_Personal,10,2032,691.94,October
Karnataka,Three Wheeler (Goods),Others,2W_Shared,6,2025,528.285,June
Chhattisgarh,Vehicle Fitted With Rig,Bus,Others,9,2034,0.0,September
Andhra Pradesh,Earth Moving Equipment,Bus,2W_Shared,11,2035,406.0,November
Punjab,Omni Bus,2-Wheelers,4W_Shared,11,2035,67.345,November
Nagaland,Fire Fighting Vehicle,Others,Bus,6,2034,0.095,June
Arunachal Pradesh,Vehicle Fitted With Compressor,4-Wheelers,3W_Personal,12,2031,4.895,December
Chhattisgarh,Tow Truck,Others,3W_Personal,8,2030,66.08,August
Haryana,Moped,4-Wheelers,Bus,3,2035,72.685,March
Haryana,Library Van,2-Wheelers,4W_Shared,10,2034,424.55,October
Chhattisgarh,Camper Van / Trailer (Private Use),4-Wheelers,3W_Shared_Lowspeed,10,2031,127.17,October
Mizoram,Luxury Cab,2-Wheelers,2W_Shared,3,2034,23.0,March
Goa,Motor Cycle/Scooter-Sidecar(T),2-Wheelers,2W_Personal,6,2035,2.345,June
Chhattisgarh,X-Ray Van,2-Wheelers,4W_Personal,6,2029,158.48,June
Ladakh,Recovery Vehicle,Others,3W_Shared,11,2031,192.95,November
Odisha,Fire Tenders,2-Wheelers,3W_Shared,5,2034,1156.685,May
Dnh And Dd,Luxury Cab,Bus,3W_Goods,2,2034,238.15875,February
Dnh And Dd,Three Wheeler (Personal),3-Wheelers,3W_Shared,6,2034,7.19,June
Haryana,Construction Equipment Vehicle (Commercial),4-Wheelers,4W_Personal,5,2030,218.185,May
Manipur,Tow Truck,2-Wheelers,3W_Personal,9,2026,1.55,September
Tamil Nadu,Harvester,4-Wheelers,4W_Shared,8,2031,22.21,August
Nagaland,Luxury Cab,2-Wheelers,4W_Shared,2,2027,21.690666666666665,February
Andhra Pradesh,X-Ray Van,4-Wheelers,2W_Shared,11,2028,57.85,November
Karnataka,Tractor (Commercial),2-Wheelers,3W_Goods,12,2027,51.4,December
Uttarakhand,Mobile Workshop,2-Wheelers,3W_Shared_Lowspeed,4,2032,260.38,April
Kerala,E-Rickshaw With Cart (G),2-Wheelers,Bus,11,2034,15.765,November
Karnataka,Bulldozer,Others,Bus,11,2033,65.26,November
Madhya Pradesh,Three Wheeler (Personal),4-Wheelers,Others,5,2035,2.53,May
Ladakh,Semi-Trailer (Commercial),4-Wheelers,2W_Shared,12,2026,19.48,December
Meghalaya,Tower Wagon,Others,3W_Goods_Lowspeed,5,2031,2.7,May
Bihar,Maxi Cab,3-Wheelers,4W_Personal,6,2031,215.48,June
Madhya Pradesh,Tow Truck,2-Wheelers,2W_Shared,10,2030,11.46,October
Jammu And Kashmir,Bulldozer,Bus,Institution Bus,11,2025,0.0,November
Kerala,Tractor-Trolley(Commercial),2-Wheelers,3W_Goods_Lowspeed,2,2029,16.71,February
Goa,Omni Bus (Private Use),Bus,2W_Personal,9,2026,41.41,September
Jharkhand,Library Van,4-Wheelers,Institution Bus,3,2025,4.063,March
Dnh And Dd,Cash Van,3-Wheelers,3W_Goods_Lowspeed,10,2034,220.97,October
Delhi,Trailer For Personal Use,2-Wheelers,3W_Goods,6,2029,125.55,June
Karnataka,Tractor-Trolley(Commercial),Bus,3W_Goods_Lowspeed,4,2030,357.31,April
Odisha,Omni Bus,4-Wheelers,4W_Shared,12,2033,13.505,December
Assam,Modular Hydraulic Trailer,3-Wheelers,Institution Bus,12,2025,297.265,December
Jharkhand,Private Service Vehicle (Individual Use),Others,Bus,4,2029,0.0,April
Karnataka,Excavator (Nt),4-Wheelers,4W_Personal,7,2033,875.11,July
Tamil Nadu,Motor Cycle/Scooter-Used For Hire,Others,Others,4,2027,0.05,April
Kerala,Quadricycle (Private),Others,2W_Personal,3,2030,494.98,March
Sikkim,Cash Van,4-Wheelers,3W_Goods_Lowspeed,10,2026,228.515,October
Tamil Nadu,Bulldozer,2-Wheelers,2W_Shared,1,2029,429.76666666666665,January
Gujarat,Camper Van / Trailer,2-Wheelers,3W_Shared_Lowspeed,2,2032,36.01,February
Puducherry,Tower Wagon,3-Wheelers,Others,5,2026,7.025,May
Tamil Nadu,Private Service Vehicle,4-Wheelers,Institution Bus,6,2035,9.46,June
Maharashtra,Moped,2-Wheelers,Bus,10,2028,208.07,October
Andhra Pradesh,Tower Wagon,Bus,2W_Personal,4,2031,172.6783333333333,April
Jharkhand,Tow Truck,3-Wheelers,4W_Personal,12,2025,111.235,December
Andhra Pradesh,Private Service Vehicle (Individual Use),4-Wheelers,4W_Shared,10,2031,0.35,October
Ladakh,Snorked Ladders,2-Wheelers,2W_Shared,1,2026,19.755,January
Haryana,Tower Wagon,3-Wheelers,3W_Personal,10,2035,18.255,October
Jammu And Kashmir,Tractor (Commercial),2-Wheelers,3W_Shared_Lowspeed,10,2027,293.945,October
Uttar Pradesh,Maxi Cab,2-Wheelers,3W_Goods_Lowspeed,1,2030,0.8767619047619049,January
Chandigarh,E-Rickshaw With Cart (G),Bus,3W_Shared_Lowspeed,10,2034,79.89,October
Odisha,Adapted Vehicle,2-Wheelers,3W_Shared,10,2030,97.675,October
Himachal Pradesh,Quadricycle (Private),2-Wheelers,4W_Shared,1,2028,13.092333333333334,January
Rajasthan,Fire Fighting Vehicle,Others,3W_Shared_Lowspeed,2,2030,1051.508511904762,February
Puducherry,Motor Caravan,3-Wheelers,3W_Shared_Lowspeed,11,2028,9.225,November
Uttar Pradesh,Tow Truck,2-Wheelers,3W_Shared_Lowspeed,3,2028,2190.6026666666667,March
Assam,X-Ray Van,3-Wheelers,3W_Personal,1,2028,24.552666666666664,January
Sikkim,Tree Trimming Vehicle,Others,Bus,3,2027,0.085,March
Nagaland,Snorked Ladders,2-Wheelers,Bus,5,2033,4.545,May
Jharkhand,Three Wheeler (Passenger),Others,3W_Personal,9,2025,36.63,September
Rajasthan,Excavator (Commercial),Bus,2W_Shared,5,2033,1800.975,May
Tamil Nadu,Tractor-Trolley(Commercial),2-Wheelers,3W_Shared,12,2035,95.775,December
Rajasthan,Bus,2-Wheelers,3W_Goods_Lowspeed,2,2028,430.1816666666666,February
Goa,Trailer (Agricultural),Others,3W_Goods_Lowspeed,11,2028,44.445,November
Haryana,Cash Van,3-Wheelers,4W_Personal,9,2029,191.105,September
Puducherry,Quadricycle (Commercial),4-Wheelers,3W_Goods_Lowspeed,7,2029,6.985,July
Chhattisgarh,Power Tiller (Commercial),Bus,2W_Personal,2,2025,58.17583333333333,February
Himachal Pradesh,Hearses,4-Wheelers,Institution Bus,10,2031,0.24,October
Gujarat,X-Ray Van,Bus,4W_Shared,8,2032,7.0,August
Uttar Pradesh,Three Wheeler (Personal),2-Wheelers,2W_Personal,4,2025,29.895,April
Maharashtra,Fork Lift,Others,3W_Goods_Lowspeed,4,2035,5180.02,April
Punjab,Road Roller,Others,4W_Shared,6,2030,0.89,June
Andaman & Nicobar Island,Private Service Vehicle,2-Wheelers,3W_Goods_Lowspeed,3,2035,25.715,March
Ladakh,Adapted Vehicle,Bus,3W_Personal,12,2026,2.84,December
Meghalaya,Harvester,Others,Institution Bus,8,2034,0.0,August
Delhi,Quadricycle (Commercial),3-Wheelers,Institution Bus,8,2034,208.66,August
Haryana,Trailer For Personal Use,4-Wheelers,Bus,6,2025,33.21,June
Haryana,Tow Truck,Bus,2W_Personal,12,2032,130.205,December
Andaman & Nicobar Island,Dumper,3-Wheelers,4W_Shared,10,2025,3.365,October
Punjab,Snorked Ladders,3-Wheelers,3W_Shared,9,2029,76.2,September
Maharashtra,Breakdown Van,Bus,Institution Bus,12,2027,0.0,December
Ladakh,Dumper,3-Wheelers,2W_Personal,7,2028,9.165,July
Rajasthan,Bulldozer,2-Wheelers,3W_Shared_Lowspeed,6,2033,511.2,June
Mizoram,Dumper,3-Wheelers,4W_Shared,4,2035,7.03,April
Andaman & Nicobar Island,Modular Hydraulic Trailer,4-Wheelers,4W_Shared,4,2031,0.74,April
Bihar,Three Wheeler (Personal),3-Wheelers,3W_Shared_Lowspeed,10,2026,868.105,October
Chandigarh,Auxiliary Trailer,Others,2W_Personal,6,2030,74.605,June
Punjab,Power Tiller (Commercial),Bus,3W_Goods_Lowspeed,1,2028,56.4915,January
Assam,Motor Cycle/Scooter-Used For Hire,3-Wheelers,4W_Shared,5,2025,261.59,May
Chhattisgarh,Construction Equipment Vehicle (Commercial),Others,Bus,7,2025,12.07,July
Assam,Breakdown Van,Bus,3W_Personal,1,2027,94.25,January
Chhattisgarh,Luxury Cab,Others,Others,7,2031,0.0,July
Tamil Nadu,Recovery Vehicle,2-Wheelers,Bus,5,2034,43.675,May
Kerala,Motorised Cycle (Cc > 25Cc),3-Wheelers,4W_Shared,9,2028,169.095,September
Chandigarh,Breakdown Van,Bus,2W_Shared,12,2027,100.05,December
Chandigarh,Animal Ambulance,Others,2W_Personal,2,2031,72.87791666666666,February
Dnh And Dd,Quadricycle (Private),3-Wheelers,3W_Shared_Lowspeed,5,2028,71.9,May
Punjab,Goods Carrier,Others,Bus,9,2028,0.195,September
Chhattisgarh,Hearses,4-Wheelers,3W_Shared,3,2028,540.75,March
Chandigarh,Agricultural Tractor,Bus,4W_Personal,12,2029,114.855,December
West Bengal,Bus,Others,Bus,7,2028,0.43,July
Delhi,Omni Bus,Others,2W_Personal,8,2025,282.515,August
Kerala,Power Tiller (Commercial),4-Wheelers,Others,2,2031,10.665,February
Meghalaya,Breakdown Van,Bus,3W_Shared_Lowspeed,11,2028,13.58,November
Maharashtra,Quadricycle (Private),Others,3W_Shared_Lowspeed,1,2035,593.9033333333333,January
Rajasthan,Motor Car,3-Wheelers,3W_Personal,9,2034,54.605,September
Punjab,E-Rickshaw With Cart (G),2-Wheelers,3W_Goods,5,2027,117.28,May
Himachal Pradesh,Auxiliary Trailer,4-Wheelers,Institution Bus,2,2034,0.275,February
Ladakh,Breakdown Van,3-Wheelers,3W_Goods_Lowspeed,4,2032,30.155,April
Sikkim,Maxi Cab,3-Wheelers,2W_Shared,4,2031,0.05,April
Chandigarh,Road Roller,2-Wheelers,Institution Bus,1,2028,35.308214285714286,January
Nagaland,Trailer (Commercial),4-Wheelers,2W_Personal,6,2033,1.115,June
Maharashtra,Excavator (Commercial),2-Wheelers,3W_Goods,1,2031,9601.801666666666,January
Punjab,Articulated Vehicle,Bus,Institution Bus,8,2025,0.18,August
Uttarakhand,Adapted Vehicle,3-Wheelers,4W_Shared,9,2030,35.44,September
Assam,Modular Hydraulic Trailer,3-Wheelers,3W_Shared_Lowspeed,6,2026,594.3325,June
Jharkhand,Bulldozer,Others,3W_Personal,4,2032,25.25,April
Uttarakhand,E-Rickshaw With Cart (G),3-Wheelers,3W_Goods,12,2031,47.955,December
Kerala,Motor Cycle/Scooter-With Trailer,Others,Institution Bus,3,2033,7.405,March
Tripura,E-Rickshaw(P),4-Wheelers,3W_Goods,12,2033,82.905,December
Haryana,M-Cycle/Scooter,3-Wheelers,3W_Goods,1,2026,1025.4213214285714,January
Tamil Nadu,Auxiliary Trailer,4-Wheelers,4W_Shared,5,2033,16.485,May
Uttar Pradesh,Tow Truck,Others,4W_Shared,3,2027,2.767857142857143,March
Punjab,Goods Carrier,3-Wheelers,4W_Personal,11,2035,678.77,November
Madhya Pradesh,Snorked Ladders,3-Wheelers,3W_Personal,7,2032,60.06,July
Mizoram,Motor Cycle/Scooter-Sidecar(T),2-Wheelers,3W_Personal,6,2029,0.135,June
Chandigarh,Dumper,3-Wheelers,Others,9,2029,40.675,September
Punjab,Mobile Canteen,Bus,Others,3,2033,0.0,March
Dnh And Dd,Maxi Cab,Others,Bus,5,2033,0.0,May
Kerala,Vehicle Fitted With Rig,2-Wheelers,2W_Personal,5,2028,13.955,May
Maharashtra,M-Cycle/Scooter-With Side Car,3-Wheelers,4W_Personal,3,2035,709.15,March
Gujarat,Maxi Cab,Others,3W_Shared_Lowspeed,6,2029,337.88,June
Jharkhand,Library Van,Others,4W_Shared,1,2032,3.2427500000000005,January
Sikkim,M-Cycle/Scooter-With Side Car,3-Wheelers,2W_Personal,9,2025,2.225,September
Meghalaya,Vehicle Fitted With Rig,2-Wheelers,Bus,4,2026,3.385,April
Uttarakhand,Quadricycle (Commercial),3-Wheelers,3W_Goods_Lowspeed,7,2034,6.62,July
Karnataka,M-Cycle/Scooter,Others,3W_Shared_Lowspeed,2,2033,1613.4701428571427,February
Odisha,Auxiliary Trailer,4-Wheelers,Others,7,2034,0.435,July
Uttarakhand,Articulated Vehicle,3-Wheelers,3W_Personal,7,2031,50.15,July
Dnh And Dd,Motorised Cycle (Cc > 25Cc),4-Wheelers,Institution Bus,10,2034,16.32,October
Dnh And Dd,Excavator (Nt),3-Wheelers,Others,3,2035,763.96,March
Andaman & Nicobar Island,Mobile Clinic,2-Wheelers,2W_Shared,10,2029,0.64,October
Kerala,Maxi Cab,4-Wheelers,3W_Shared_Lowspeed,9,2026,404.61,September
Uttarakhand,Power Tiller (Commercial),Bus,3W_Goods_Lowspeed,1,2027,25.654904761904763,January
Ladakh,M-Cycle/Scooter,2-Wheelers,3W_Shared_Lowspeed,9,2035,133.845,September
Madhya Pradesh,Omni Bus,3-Wheelers,Others,6,2031,167.38,June
Manipur,Fire Fighting Vehicle,Bus,2W_Personal,2,2035,18.36233333333333,February
Gujarat,Private Service Vehicle (Individual Use),4-Wheelers,4W_Personal,1,2030,405.55,January
Tamil Nadu,Earth Moving Equipment,4-Wheelers,3W_Goods,11,2032,1341.51,November
Nagaland,Motor Cab,Bus,4W_Shared,3,2032,0.125,March
Ladakh,M-Cycle/Scooter-With Side Car,Others,3W_Shared,7,2027,37.33,July
Bihar,M-Cycle/Scooter-With Side Car,2-Wheelers,2W_Shared,10,2035,1.325,October
West Bengal,Breakdown Van,2-Wheelers,3W_Goods_Lowspeed,9,2034,25.19,September
Puducherry,Vehicle Fitted With Compressor,3-Wheelers,Institution Bus,11,2025,6.065,November
Mizoram,Mobile Clinic,Bus,3W_Goods_Lowspeed,8,2031,0.455,August
Tamil Nadu,Vehicle Fitted With Generator,3-Wheelers,Institution Bus,2,2027,28.893392857142857,February
Tripura,Cash Van,Bus,2W_Shared,12,2025,119.12,December
Sikkim,Adapted Vehicle,3-Wheelers,3W_Goods,6,2026,442.3,June
Sikkim,Adapted Vehicle,4-Wheelers,3W_Goods,10,2028,228.515,October
Bihar,Articulated Vehicle,3-Wheelers,3W_Personal,11,2030,97.425,November
Andaman & Nicobar Island,Trailer (Agricultural),4-Wheelers,2W_Shared,3,2029,5.855,March
Himachal Pradesh,Trailer (Commercial),Bus,Others,7,2031,0.005,July
West Bengal,Tow Truck,Bus,4W_Personal,4,2034,161.0,April
Tamil Nadu,Tractor (Commercial),2-Wheelers,3W_Goods_Lowspeed,10,2032,95.58,October
Arunachal Pradesh,Quadricycle (Commercial),Others,3W_Shared,3,2029,8.865,March
Nagaland,Breakdown Van,Others,3W_Goods_Lowspeed,5,2035,22.465,May
Jammu And Kashmir,Construction Equipment Vehicle,2-Wheelers,2W_Shared,12,2033,10.705,December
Rajasthan,Motorised Cycle (Cc > 25Cc),3-Wheelers,3W_Goods,9,2034,68.205,September
Delhi,Quadricycle (Commercial),4-Wheelers,4W_Personal,10,2030,414.565,October
Arunachal Pradesh,Three Wheeler (Passenger),2-Wheelers,3W_Goods_Lowspeed,10,2027,15.265,October
Uttarakhand,Quadricycle (Commercial),Bus,4W_Shared,12,2035,0.65,December
Jammu And Kashmir,Excavator (Commercial),2-Wheelers,3W_Shared,2,2031,225.90416666666667,February
Nagaland,Articulated Vehicle,2-Wheelers,3W_Goods_Lowspeed,9,2030,69.82,September
Kerala,Excavator (Commercial),2-Wheelers,Bus,12,2033,835.575,December
Gujarat,Maxi Cab,3-Wheelers,2W_Shared,8,2033,0.12,August
Madhya Pradesh,Bulldozer,2-Wheelers,3W_Personal,6,2027,151.035,June
Dnh And Dd,Vehicle Fitted With Rig,Others,4W_Personal,12,2029,6.105,December
Maharashtra,Tow Truck,3-Wheelers,4W_Shared,11,2025,132.015,November
Rajasthan,Vehicle Fitted With Rig,3-Wheelers,Others,12,2033,99.52,December
Haryana,Hearses,4-Wheelers,Bus,9,2035,0.855,September
Uttar Pradesh,Quadricycle (Commercial),Others,Institution Bus,4,2031,0.225,April
Chandigarh,Construction Equipment Vehicle,Others,2W_Personal,9,2026,75.895,September
Haryana,Trailer For Personal Use,Others,3W_Personal,4,2027,132.85,April
Chandigarh,Semi-Trailer (Commercial),4-Wheelers,2W_Shared,9,2029,47.54,September
Punjab,Maxi Cab,Others,3W_Goods,11,2028,55.45,November
Goa,Motorised Cycle (Cc > 25Cc),Bus,4W_Personal,6,2031,86.275,June
Madhya Pradesh,Trailer For Personal Use,Bus,Others,6,2033,0.0,June
Dnh And Dd,Ambulance,Bus,2W_Shared,2,2032,84.99875,February
Chandigarh,Vehicle Fitted With Compressor,3-Wheelers,2W_Personal,12,2026,10.09,December
Dnh And Dd,Motorised Cycle (Cc > 25Cc),2-Wheelers,Others,5,2033,37.065,May
Goa,Camper Van / Trailer,Bus,Others,7,2029,0.0,July
Kerala,Private Service Vehicle (Individual Use),4-Wheelers,4W_Shared,12,2026,15.745,December
Odisha,Armoured/Specialised Vehicle,Others,2W_Shared,2,2032,150.5927380952381,February
Karnataka,Recovery Vehicle,4-Wheelers,3W_Goods_Lowspeed,7,2032,539.47,July
Delhi,Agricultural Tractor,3-Wheelers,3W_Shared_Lowspeed,12,2033,264.12,December
Tamil Nadu,Camper Van / Trailer,Others,4W_Personal,9,2032,490.875,September
